make,model,image_url,license,artist,source_page
Porsche,911 Cabriolet,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/2025_Porsche_992_Carrera_convertible_DSC_7026_%28cropped%29.jpg/960px-2025_Porsche_992_Carrera_convertible_DSC_7026_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:2025_Porsche_992_Carrera_convertible_DSC_7026_(cropped).jpg
Toyota,Hilux,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/2023_Toyota_Hilux_Champ_2.4_Diesel_SWB_Attractive_Package.jpg/960px-2023_Toyota_Hilux_Champ_2.4_Diesel_SWB_Attractive_Package.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Chanokchon"" title=""User:Chanokchon"">Chanokchon</a>",https://commons.wikimedia.org/wiki/File:2023_Toyota_Hilux_Champ_2.4_Diesel_SWB_Attractive_Package.jpg
Ford,Ranger,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/Ford_Ranger_%28T6%2C_P703%29_Wildtrak_IMG_7323.jpg/960px-Ford_Ranger_%28T6%2C_P703%29_Wildtrak_IMG_7323.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>","https://commons.wikimedia.org/wiki/File:Ford_Ranger_(T6,_P703)_Wildtrak_IMG_7323.jpg"
Nissan,Navara,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/Nissan_Frontier_%28D41%29_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5942.jpg/960px-Nissan_Frontier_%28D41%29_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5942.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Nissan_Frontier_(D41)_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5942.jpg
Isuzu,D-Max,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/2024_Isuzu_D-Max_%28third_generation%29_GIMS_2024_1X7A2056.jpg/960px-2024_Isuzu_D-Max_%28third_generation%29_GIMS_2024_1X7A2056.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:2024_Isuzu_D-Max_(third_generation)_GIMS_2024_1X7A2056.jpg
Mitsubishi,L200,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Mitsubishi_L200_%282019%29_DSC_9302.jpg/960px-Mitsubishi_L200_%282019%29_DSC_9302.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_L200_(2019)_DSC_9302.jpg
Chevrolet,Colorado,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Royal_Thai_Army%2C_Chevrolet_Colorado_utility_truck..jpg/960px-Royal_Thai_Army%2C_Chevrolet_Colorado_utility_truck..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Manrat_Thiusthas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Manrat Thiusthas (page does not exist)"">Manrat Thiusthas</a>","https://commons.wikimedia.org/wiki/File:Royal_Thai_Army,_Chevrolet_Colorado_utility_truck..jpg"
Ford,F-150,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Ford_F-150_Lightning_IAA_2023_1X7A0596.jpg/960px-Ford_F-150_Lightning_IAA_2023_1X7A0596.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Ford_F-150_Lightning_IAA_2023_1X7A0596.jpg
Toyota,Tundra,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Toyota_Tundra%2C_Stockholm_%28_1090862%29.jpg/960px-Toyota_Tundra%2C_Stockholm_%28_1090862%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MB-one"" title=""User:MB-one"">Matti Blume</a>","https://commons.wikimedia.org/wiki/File:Toyota_Tundra,_Stockholm_(_1090862).jpg"
Nissan,Frontier,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Nissan_Frontier_%28D41%29_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5885.jpg/960px-Nissan_Frontier_%28D41%29_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5885.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Nissan_Frontier_(D41)_Pro-4X_Automesse_Ludwigsburg_2022_1X7A5885.jpg
Volkswagen,Amarok,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Volkswagen_Amarok_Mk2_1X7A0852.jpg/960px-Volkswagen_Amarok_Mk2_1X7A0852.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Volkswagen_Amarok_Mk2_1X7A0852.jpg
Subaru,Outback,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/Subaru_Outback_Wilderness_Prototype.jpg/960px-Subaru_Outback_Wilderness_Prototype.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:Subaru_Outback_Wilderness_Prototype.jpg
Subaru,Forester,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Subaru_Forester_%28SL%29_e-BOXER_DSC_8811.jpg/960px-Subaru_Forester_%28SL%29_e-BOXER_DSC_8811.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Subaru_Forester_(SL)_e-BOXER_DSC_8811.jpg
Volvo,V60,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Volvo_V60_Polestar_Engineered_%28SPA%29_DSC_0746.jpg/960px-Volvo_V60_Polestar_Engineered_%28SPA%29_DSC_0746.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Volvo_V60_Polestar_Engineered_(SPA)_DSC_0746.jpg
Mercedes-Benz,E-Class Estate,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Mercedes-Benz_E-Class_Estate_%2815706522480%29.jpg/960px-Mercedes-Benz_E-Class_Estate_%2815706522480%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/27665395@N05"">Jason Lawrence</a> from Boston",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_E-Class_Estate_(15706522480).jpg
BMW,3 Series Touring,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/BMW_3-Series_E36_Touring_Front.jpg/960px-BMW_3-Series_E36_Touring_Front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:KGC626"" title=""User:KGC626"">KGC626</a>",https://commons.wikimedia.org/wiki/File:BMW_3-Series_E36_Touring_Front.jpg
Volkswagen,Golf Variant,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/Volkswagen_Golf_VIII_R_Variant_1X7A0413.jpg/960px-Volkswagen_Golf_VIII_R_Variant_1X7A0413.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Volkswagen_Golf_VIII_R_Variant_1X7A0413.jpg
Skoda,Octavia Combi,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/Skoda_Octavia_IV_Combi_RS_1X7A0352.jpg/960px-Skoda_Octavia_IV_Combi_RS_1X7A0352.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Skoda_Octavia_IV_Combi_RS_1X7A0352.jpg
Toyota,Corolla Fielder,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/2015-2017_Toyota_Corolla_Fielder_Hybrid_rear.jpg/960px-2015-2017_Toyota_Corolla_Fielder_Hybrid_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:2015-2017_Toyota_Corolla_Fielder_Hybrid_rear.jpg
Audi,A4 Avant,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/Audi_A4_Avant_B9_%28FL%29_1X7A6421.jpg/960px-Audi_A4_Avant_B9_%28FL%29_1X7A6421.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Audi_A4_Avant_B9_(FL)_1X7A6421.jpg
Mercedes-Benz,C-Class Estate,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/PACKARD_120_CONVERTIBLE_COUPE_%281939%29_%2850072477626%29.jpg/960px-PACKARD_120_CONVERTIBLE_COUPE_%281939%29_%2850072477626%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/46944516@N00"">Pedro Ribeiro Simões</a> from Lisboa, Portugal",https://commons.wikimedia.org/wiki/File:PACKARD_120_CONVERTIBLE_COUPE_(1939)_(50072477626).jpg
Toyota,Corolla XLI,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Toyota_Corolla_XLi_1999_%2850315358883%29.jpg/960px-Toyota_Corolla_XLi_1999_%2850315358883%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37691369@N08"">RL GNZLZ</a> from Chile",https://commons.wikimedia.org/wiki/File:Toyota_Corolla_XLi_1999_(50315358883).jpg
Toyota,Passo,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/2018-2023_Toyota_Passo_Moda.jpg/960px-2018-2023_Toyota_Passo_Moda.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:2018-2023_Toyota_Passo_Moda.jpg
Suzuki,Every,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/2024_Suzuki_Every_Wagon_PZ_Turbo_Special.jpg/960px-2024_Suzuki_Every_Wagon_PZ_Turbo_Special.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:2024_Suzuki_Every_Wagon_PZ_Turbo_Special.jpg
Changan,Alsvin,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Changan_Alsvin_IMG002.jpg/960px-Changan_Alsvin_IMG002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Zotyefan&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Zotyefan (page does not exist)"">Zotyefan</a>",https://commons.wikimedia.org/wiki/File:Changan_Alsvin_IMG002.jpg
Toyota,Corolla GLI,https://upload.wikimedia.org/wikipedia/commons/a/af/1997_Toyota_Corolla_GLi_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 2.5,"Original uploader was <a href=""https://en.wikipedia.org/wiki/User:Jangelo"" class=""extiw"" title=""en:User:Jangelo"">Jangelo</a> at <a class=""external text"" data-mw-original-href=""http://en.wikipedia.org"" href=""https://en.wikipedia.org"">en.wikipedia</a>",https://commons.wikimedia.org/wiki/File:1997_Toyota_Corolla_GLi_01.jpg
Honda,City Aspire,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/HCA_interior.JPG/960px-HCA_interior.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:SaudS&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:SaudS (page does not exist)"">SaudS</a>",https://commons.wikimedia.org/wiki/File:HCA_interior.JPG
Toyota,Altis Grande,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/2015_Altis_Grande.jpg/960px-2015_Altis_Grande.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Nadiashraf011&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Nadiashraf011 (page does not exist)"">Nadiashraf011</a>",https://commons.wikimedia.org/wiki/File:2015_Altis_Grande.jpg
Honda,City IVTEC,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Steering_Wheel_of_Honda_City_7th_Generation_%285th_Generation_Sedan%29_iVTEC_2022.jpg/960px-Steering_Wheel_of_Honda_City_7th_Generation_%285th_Generation_Sedan%29_iVTEC_2022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Atharv_Chandel&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Atharv Chandel (page does not exist)"">Atharv Chandel</a>",https://commons.wikimedia.org/wiki/File:Steering_Wheel_of_Honda_City_7th_Generation_(5th_Generation_Sedan)_iVTEC_2022.jpg
Toyota,Prius,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/Toyota_Prius_c_IMG_7739.jpg/960px-Toyota_Prius_c_IMG_7739.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Toyota_Prius_c_IMG_7739.jpg
Daihatsu,Cuore,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/2002_Daihatsu_Cuore_%28L701%29_3-door_hatchback_%282011-10-21%29.jpg/960px-2002_Daihatsu_Cuore_%28L701%29_3-door_hatchback_%282011-10-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/51811543@N08"">FotoSleuth</a>",https://commons.wikimedia.org/wiki/File:2002_Daihatsu_Cuore_(L701)_3-door_hatchback_(2011-10-21).jpg
KIA,Picanto,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/Kia_Picanto_%28SA%29_DSC_7988.jpg/960px-Kia_Picanto_%28SA%29_DSC_7988.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Kia_Picanto_(SA)_DSC_7988.jpg
FAW,X-PV,https://upload.wikimedia.org/wikipedia/commons/6/6b/G_Kim_Wincup_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,Naval Postgraduate School,https://commons.wikimedia.org/wiki/File:G_Kim_Wincup_1.jpg
Mercedes,C Class,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Mercedes_C-Class%2C_TWB_2018%2C_Friedrichshafen_%28OW1A0629%29.jpg/960px-Mercedes_C-Class%2C_TWB_2018%2C_Friedrichshafen_%28OW1A0629%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MB-one"" title=""User:MB-one"">Matti Blume</a>","https://commons.wikimedia.org/wiki/File:Mercedes_C-Class,_TWB_2018,_Friedrichshafen_(OW1A0629).jpg"
Suzuki,Baleno,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/1995%E2%80%931999_Suzuki_Baleno_3-Door_Hatchback_01_Front.png/960px-1995%E2%80%931999_Suzuki_Baleno_3-Door_Hatchback_01_Front.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Interesting.cars.insta"" title=""User:Interesting.cars.insta"">Interesting.cars.insta</a>",https://commons.wikimedia.org/wiki/File:1995%E2%80%931999_Suzuki_Baleno_3-Door_Hatchback_01_Front.png
Suzuki,Alto,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/Suzuki_Alto_HA37S_A.jpg/960px-Suzuki_Alto_HA37S_A.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:Suzuki_Alto_HA37S_A.jpg
KIA,Sportage,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Kia_Sportage_Plug-in-Hybrid_%28NQ5%29_1X7A0317.jpg/960px-Kia_Sportage_Plug-in-Hybrid_%28NQ5%29_1X7A0317.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Kia_Sportage_Plug-in-Hybrid_(NQ5)_1X7A0317.jpg
Daihatsu,Move,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/Daihatsu_Move_Latte_RS.jpg/960px-Daihatsu_Move_Latte_RS.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:Daihatsu_Move_Latte_RS.jpg
Daihatsu,Mira,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/7th_generation_Daihatsu_Mira_01.jpg/960px-7th_generation_Daihatsu_Mira_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:7th_generation_Daihatsu_Mira_01.jpg
Suzuki,Wagon R,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Suzuki_Wagon_R_Stingray_MH23S.jpg/960px-Suzuki_Wagon_R_Stingray_MH23S.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:Suzuki_Wagon_R_Stingray_MH23S.jpg
Mercedes,E Class,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Mercedes-Benz_E-Class_1X7A5838.jpg/960px-Mercedes-Benz_E-Class_1X7A5838.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_E-Class_1X7A5838.jpg
Honda,City Vario,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Honda_Scoopy_in_different_generations_-_Jambi_City%2C_JA_02.jpg/960px-Honda_Scoopy_in_different_generations_-_Jambi_City%2C_JA_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Firzafp"" title=""User:Firzafp"">Firzafp</a>","https://commons.wikimedia.org/wiki/File:Honda_Scoopy_in_different_generations_-_Jambi_City,_JA_02.jpg"
Daihatsu,Terios Kid,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/Daihatsu_Terios_Kid.jpg/960px-Daihatsu_Terios_Kid.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,TTTNIS,https://commons.wikimedia.org/wiki/File:Daihatsu_Terios_Kid.jpg
Toyota,Corolla Axio,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/2016_Toyota_Corolla_Axio_Hybrid_sedan_rear.jpg/960px-2016_Toyota_Corolla_Axio_Hybrid_sedan_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:LuvsMG481"" title=""User:LuvsMG481"">LuvsMG481</a>",https://commons.wikimedia.org/wiki/File:2016_Toyota_Corolla_Axio_Hybrid_sedan_rear.jpg
Mitsubishi,Ek Wagon,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Mitsubishi_ek_%E3%83%BBWagon_-_ja-a.jpg/960px-Mitsubishi_ek_%E3%83%BBWagon_-_ja-a.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:S-8500"" title=""User:S-8500"">S-8500</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_ek_%E3%83%BBWagon_-_ja-a.jpg
Mitsubishi,Lancer,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/Mitsubishi_Lancer_Evolution_VI_IMG_0346.jpg/960px-Mitsubishi_Lancer_Evolution_VI_IMG_0346.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_Lancer_Evolution_VI_IMG_0346.jpg
Daihatsu,Hijet,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/2007-2011_Daihatsu_Hijet_Truck_Extra_4WD_rear.jpg/960px-2007-2011_Daihatsu_Hijet_Truck_Extra_4WD_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:2007-2011_Daihatsu_Hijet_Truck_Extra_4WD_rear.jpg
Chevrolet,Exclusive,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Chevrolet_Spark._Bukhara%2C_Uzbekistan.jpg/960px-Chevrolet_Spark._Bukhara%2C_Uzbekistan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jamshid_Nurkulov"" title=""User:Jamshid Nurkulov"">Jamshid Nurkulov</a>","https://commons.wikimedia.org/wiki/File:Chevrolet_Spark._Bukhara,_Uzbekistan.jpg"
Honda,City IDSI,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Honda_City_1.5_iDSI_2008.jpg/960px-Honda_City_1.5_iDSI_2008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Captainmorlypogi1959"" title=""User:Captainmorlypogi1959"">Captainmorlypogi1959</a>",https://commons.wikimedia.org/wiki/File:Honda_City_1.5_iDSI_2008.jpg
