make,model,year,price,mileage,fuel_type,transmission,body_type,description,image_url,vehicle_id
Nissan,370Z,2015,37070,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_273
Nissan,370Z,2015,49400,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_274
Nissan,370Z,2015,45270,24,Premium Unleaded (Required),Manual,Convertible,Compact,,kaggle_275
Nissan,370Z,2015,39270,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_276
Nissan,370Z,2015,45490,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_277
Nissan,370Z,2015,41990,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_278
Nissan,370Z,2015,38370,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_279
Nissan,370Z,2015,43290,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_280
Nissan,370Z,2016,41820,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_281
Nissan,370Z,2016,48100,24,Premium Unleaded (Required),Manual,Convertible,Compact,,kaggle_282
Nissan,370Z,2016,43290,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_283
Nissan,370Z,2016,39270,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_284
Nissan,370Z,2016,34870,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_285
Nissan,370Z,2016,41990,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_286
Nissan,370Z,2016,38370,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_287
Nissan,370Z,2016,45270,24,Premium Unleaded (Required),Manual,Convertible,Compact,,kaggle_288
Nissan,370Z,2016,45490,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_289
Nissan,370Z,2016,29990,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_290
Nissan,370Z,2016,46570,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_291
Nissan,370Z,2016,46790,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_292
Nissan,370Z,2016,49400,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_293
Nissan,370Z,2016,37070,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_294
Nissan,370Z,2016,31290,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_295
Nissan,370Z,2016,37970,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_296
Nissan,370Z,2016,33570,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_297
Nissan,370Z,2017,37970,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_298
Nissan,370Z,2017,38370,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_299
Nissan,370Z,2017,34870,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_300
Nissan,370Z,2017,29990,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_301
Nissan,370Z,2017,45490,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_302
Nissan,370Z,2017,41990,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_303
Nissan,370Z,2017,45270,24,Premium Unleaded (Required),Manual,Convertible,Compact,,kaggle_304
Nissan,370Z,2017,33570,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_305
Nissan,370Z,2017,48100,24,Premium Unleaded (Required),Manual,Convertible,Compact,,kaggle_306
Nissan,370Z,2017,39270,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_307
Nissan,370Z,2017,46570,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_308
Nissan,370Z,2017,49400,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_309
Nissan,370Z,2017,37070,26,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_310
Nissan,370Z,2017,41820,25,Premium Unleaded (Required),Automatic,Convertible,Compact,,kaggle_311
Nissan,370Z,2017,46790,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_312
Nissan,370Z,2017,43290,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_313
Nissan,370Z,2017,31290,26,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_314
Mazda,3,2015,25045,37,Regular Unleaded,Manual,Sedan,Compact,,kaggle_315
Mazda,3,2015,26095,39,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_316
Mazda,3,2015,23795,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_317
Mazda,3,2015,19595,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_318
Mazda,3,2015,18445,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_319
Mazda,3,2015,23845,37,Regular Unleaded,Manual,Sedan,Compact,,kaggle_320
Mazda,3,2015,25395,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_321
Mazda,3,2015,24895,39,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_322
Mazda,3,2015,25545,35,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_323
Mazda,3,2015,24295,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_324
Mazda,3,2015,19495,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_325
Mazda,3,2015,20095,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_326
Mazda,3,2015,19995,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_327
Mazda,3,2015,21145,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_328
Mazda,3,2015,23245,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_329
Mazda,3,2015,16945,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_330
Mazda,3,2015,24345,35,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_331
Mazda,3,2015,20645,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_332
Mazda,3,2015,18945,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_333
Mazda,3,2015,26595,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_334
Mazda,3,2015,22745,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_335
Mazda,3,2015,17995,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_336
Mazda,3,2016,22545,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_337
Mazda,3,2016,21095,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_338
Mazda,3,2016,25495,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_339
Mazda,3,2016,20745,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_340
Mazda,3,2016,24295,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_341
Mazda,3,2016,23595,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_342
Mazda,3,2016,21795,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_343
Mazda,3,2016,17845,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_344
Mazda,3,2016,26495,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_345
Mazda,3,2016,24745,37,Regular Unleaded,Manual,Sedan,Compact,,kaggle_346
Mazda,3,2016,18895,41,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_347
Mazda,3,2016,19595,40,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_348
Mazda,3,2016,23245,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_349
Mazda,3,2016,18545,40,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_350
Mazda,3,2016,25795,39,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_351
Mazda,3,2016,20045,41,Regular Unleaded,Manual,Sedan,Compact,,kaggle_352
Mazda,3,2016,25445,35,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_353
Mazda,3,2016,24795,39,Regular Unleaded,Automatic,Sedan,Compact,,kaggle_354
Mazda,3,2017,21495,37,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_355
Mazda,3,2017,17845,37,Regular Unleaded,Manual,Sedan,Midsize,,kaggle_356
Mazda,3,2017,23145,34,Regular Unleaded,Manual,Sedan,Midsize,,kaggle_357
Mazda,3,2017,24195,36,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_358
Mazda,3,2017,20145,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_359
Mazda,3,2017,24945,35,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_360
Mazda,3,2017,23895,33,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_361
Mazda,3,2017,19095,37,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_362
Mazda,3,2017,23445,35,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_363
Mazda,3,2017,18895,37,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_364
Mazda,3,2017,22245,37,Regular Unleaded,Automatic,4Dr Hatchback,Compact,,kaggle_365
Mazda,3,2017,22395,33,Regular Unleaded,Manual,4Dr Hatchback,Compact,,kaggle_366
Mazda,3,2017,20445,37,Regular Unleaded,Manual,Sedan,Midsize,,kaggle_367
Bmw,4 Series Gran Coupe,2015,42300,33,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_368
Bmw,4 Series Gran Coupe,2015,40300,34,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_369
Bmw,4 Series Gran Coupe,2015,45800,32,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_370
Bmw,4 Series Gran Coupe,2015,47800,31,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_371
Bmw,4 Series Gran Coupe,2016,43650,34,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_372
Bmw,4 Series Gran Coupe,2016,49950,30,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_373
Bmw,4 Series Gran Coupe,2016,47950,31,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_374
Bmw,4 Series Gran Coupe,2016,41650,34,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_375
Bmw,4 Series Gran Coupe,2017,48300,32,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_376
Bmw,4 Series Gran Coupe,2017,50300,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_377
Bmw,4 Series Gran Coupe,2017,43950,33,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_378
Bmw,4 Series Gran Coupe,2017,41950,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_379
Bmw,4 Series,2015,56900,29,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_380
Bmw,4 Series,2015,46250,32,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_381
Bmw,4 Series,2015,50750,33,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_382
Bmw,4 Series,2015,42750,33,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_383
Bmw,4 Series,2015,48750,34,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_384
Bmw,4 Series,2015,48250,30,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_385
Bmw,4 Series,2015,40750,35,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_386
Bmw,4 Series,2015,54900,31,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_387
Bmw,4 Series,2016,52000,33,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_388
Bmw,4 Series,2016,50000,34,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_389
Bmw,4 Series,2016,41850,34,Premium Unleaded (Required),Manual,Coupe,Midsize,,kaggle_390
Bmw,4 Series,2016,50150,30,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_391
Bmw,4 Series,2016,58950,29,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_392
Bmw,4 Series,2016,43850,34,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_393
Bmw,4 Series,2016,48150,31,Premium Unleaded (Required),Automatic,Coupe,Midsize,,kaggle_394
Bmw,4 Series,2016,56950,31,Premium Unleaded (Required),Automatic,Convertible,Midsize,,kaggle_395
Bmw,4 Series,2017,50300,34,Premium Unleaded (Recommended),Automatic,Convertible,Midsize,,kaggle_396
Bmw,4 Series,2017,52300,32,Premium Unleaded (Recommended),Automatic,Convertible,Midsize,,kaggle_397
Bmw,4 Series,2017,50500,31,Premium Unleaded (Recommended),Automatic,Coupe,Midsize,,kaggle_398
Bmw,4 Series,2017,44150,33,Premium Unleaded (Recommended),Automatic,Coupe,Midsize,,kaggle_399
Bmw,4 Series,2017,42150,34,Premium Unleaded (Recommended),Automatic,Coupe,Midsize,,kaggle_400
Bmw,4 Series,2017,59300,30,Premium Unleaded (Recommended),Automatic,Convertible,Midsize,,kaggle_401
Bmw,4 Series,2017,57300,29,Premium Unleaded (Recommended),Automatic,Convertible,Midsize,,kaggle_402
Bmw,4 Series,2017,48500,32,Premium Unleaded (Recommended),Automatic,Coupe,Midsize,,kaggle_403
Mercedes-Benz,400-Class,1992,2168,20,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_404
Mercedes-Benz,400-Class,1992,2497,16,Regular Unleaded,Automatic,Sedan,Large,,kaggle_405
Mercedes-Benz,400-Class,1993,2278,22,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_406
Mercedes-Benz,400-Class,1993,2650,17,Regular Unleaded,Automatic,Sedan,Large,,kaggle_407
Mercedes-Benz,420-Class,1990,2000,17,Regular Unleaded,Automatic,Sedan,Large,,kaggle_408
Mercedes-Benz,420-Class,1991,2186,17,Regular Unleaded,Automatic,Sedan,Large,,kaggle_409
Ferrari,456M,2001,223970,14,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_410
Ferrari,456M,2001,219775,15,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_411
Ferrari,456M,2002,228625,14,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_412
Ferrari,456M,2002,224585,15,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_413
Ferrari,456M,2003,228625,14,Premium Unleaded (Required),Automatic,Coupe,Compact,,kaggle_414
Ferrari,456M,2003,224585,15,Premium Unleaded (Required),Manual,Coupe,Compact,,kaggle_415
Ferrari,458 Italia,2013,257412,17,Premium Unleaded (Required),Automated_Manual,Convertible,Compact,,kaggle_416
Ferrari,458 Italia,2013,233509,17,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_417
Ferrari,458 Italia,2014,233509,17,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_418
Ferrari,458 Italia,2014,288000,17,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_419
Ferrari,458 Italia,2014,257412,17,Premium Unleaded (Required),Automated_Manual,Convertible,Compact,,kaggle_420
Ferrari,458 Italia,2015,239340,17,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_421
Ferrari,458 Italia,2015,263553,17,Premium Unleaded (Required),Automated_Manual,Convertible,Compact,,kaggle_422
Ferrari,458 Italia,2015,291744,17,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_423
Alfa Romeo,4C,2015,63900,34,Premium Unleaded (Required),Automated_Manual,Convertible,Compact,,kaggle_424
Alfa Romeo,4C,2015,68400,34,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_425
Alfa Romeo,4C,2015,53900,34,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_426
Alfa Romeo,4C,2016,55900,34,Premium Unleaded (Required),Automated_Manual,Coupe,Compact,,kaggle_427
Alfa Romeo,4C,2016,65900,34,Premium Unleaded (Required),Automated_Manual,Convertible,Compact,,kaggle_428
Toyota,4Runner,2014,41365,23,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_429
Toyota,4Runner,2014,35740,23,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_430
Toyota,4Runner,2014,37615,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_431
Toyota,4Runner,2014,34695,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_432
Toyota,4Runner,2014,35725,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_433
Toyota,4Runner,2014,43400,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_434
Toyota,4Runner,2014,32820,23,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_435
Toyota,4Runner,2014,38645,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_436
Toyota,4Runner,2015,37825,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_437
Toyota,4Runner,2015,43620,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_438
Toyota,4Runner,2015,36115,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_439
Toyota,4Runner,2015,35950,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_440
Toyota,4Runner,2015,33210,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_441
Toyota,4Runner,2015,38855,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_442
Toyota,4Runner,2015,41585,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_443
Toyota,4Runner,2015,35085,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_444
Toyota,4Runner,2015,41310,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_445
Toyota,4Runner,2016,36690,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_446
Toyota,4Runner,2016,44360,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_447
Toyota,4Runner,2016,39595,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_448
Toyota,4Runner,2016,41850,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_449
Toyota,4Runner,2016,42325,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_450
Toyota,4Runner,2016,35885,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_451
Toyota,4Runner,2016,38565,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_452
Toyota,4Runner,2016,36915,21,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_453
Toyota,4Runner,2016,34010,22,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_454
Bmw,5 Series Gran Turismo,2015,60700,28,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_455
Bmw,5 Series Gran Turismo,2015,71400,24,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_456
Bmw,5 Series Gran Turismo,2015,63000,26,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_457
Bmw,5 Series Gran Turismo,2015,69100,25,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_458
Bmw,5 Series Gran Turismo,2016,63200,26,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_459
Bmw,5 Series Gran Turismo,2016,72500,24,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_460
Bmw,5 Series Gran Turismo,2016,60900,28,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_461
Bmw,5 Series Gran Turismo,2017,63200,26,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_462
Bmw,5 Series Gran Turismo,2017,60900,27,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_463
Bmw,5 Series Gran Turismo,2017,72500,24,Premium Unleaded (Required),Automatic,4Dr Hatchback,Large,,kaggle_464
Bmw,5 Series,2015,67200,25,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_465
Bmw,5 Series,2015,57900,29,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_466
Bmw,5 Series,2015,57100,38,Diesel,Automatic,Sedan,Large,,kaggle_467
Bmw,5 Series,2015,52250,33,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_468
Bmw,5 Series,2015,59400,37,Diesel,Automatic,Sedan,Large,,kaggle_469
Bmw,5 Series,2015,64900,25,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_470
Bmw,5 Series,2015,49950,34,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_471
Bmw,5 Series,2015,55600,31,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_472
Bmw,5 Series,2016,57350,38,Diesel,Automatic,Sedan,Large,,kaggle_473
Bmw,5 Series,2016,58150,29,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_474
Bmw,5 Series,2016,55850,31,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_475
Bmw,5 Series,2016,52500,34,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_476
Bmw,5 Series,2016,50200,34,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_477
Bmw,5 Series,2016,68600,25,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_478
Bmw,5 Series,2016,66300,25,Premium Unleaded (Required),Automatic,Sedan,Large,,kaggle_479
Bmw,5 Series,2016,59650,37,Diesel,Automatic,Sedan,Large,,kaggle_480
Mercedes-Benz,500-Class,1991,4155,17,Regular Unleaded,Automatic,Convertible,Compact,,kaggle_481
Mercedes-Benz,500-Class,1992,2427,15,Regular Unleaded,Automatic,Sedan,Large,,kaggle_482
Mercedes-Benz,500-Class,1992,3245,16,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_483
Mercedes-Benz,500-Class,1992,4701,17,Regular Unleaded,Automatic,Convertible,Compact,,kaggle_484
Mercedes-Benz,500-Class,1993,3176,16,Regular Unleaded,Automatic,Coupe,Large,,kaggle_485
Mercedes-Benz,500-Class,1993,3613,18,Regular Unleaded,Automatic,Sedan,Midsize,,kaggle_486
Mercedes-Benz,500-Class,1993,5140,19,Regular Unleaded,Automatic,Convertible,Compact,,kaggle_487
Mercedes-Benz,500-Class,1993,2692,16,Regular Unleaded,Automatic,Sedan,Large,,kaggle_488
Fiat,500E,2015,31800,108,Electric,Direct_Drive,2Dr Hatchback,Compact,,kaggle_489
Fiat,500E,2016,31800,103,Electric,Direct_Drive,2Dr Hatchback,Compact,,kaggle_490
Fiat,500E,2017,31800,103,Electric,Direct_Drive,2Dr Hatchback,Compact,,kaggle_491
Fiat,500,2015,26595,34,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_492
Fiat,500,2015,18700,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_493
Fiat,500,2015,19700,34,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_494
Fiat,500,2015,22800,34,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_495
Fiat,500,2015,24700,34,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_496
Fiat,500,2015,22495,34,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_497
Fiat,500,2015,17495,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_498
Fiat,500,2015,20345,34,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_499
Fiat,500,2015,17700,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_500
Fiat,500,2015,20400,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_501
Fiat,500,2015,16845,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_502
Fiat,500,2016,26695,34,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_503
Fiat,500,2016,21295,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_504
Fiat,500,2016,20395,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_505
Fiat,500,2016,17745,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_506
Fiat,500,2016,22575,34,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_507
Fiat,500,2016,24495,40,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_508
Fiat,500,2016,16995,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_509
Fiat,500,2016,19700,34,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_510
Fiat,500,2016,17900,40,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_511
Fiat,500,2016,21395,40,Premium Unleaded (Recommended),Manual,Convertible,Compact,,kaggle_512
Fiat,500,2017,19995,33,Premium Unleaded (Recommended),Manual,2Dr Hatchback,Compact,,kaggle_513
Fiat,500,2017,19390,33,Premium Unleaded (Recommended),Automatic,2Dr Hatchback,Compact,,kaggle_514
Fiat,500,2017,17485,33,Premium Unleaded (Recommended),Automatic,Convertible,Compact,,kaggle_515
